axis,source,target,distance,basis,rounds,patch,method,prior,alpha,transfer,certified,keep,src_cal_n,test_n,test_errors,test_rate,exceed,sig_exceed
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,120000,15000,98,0.006533333333333334,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.2,15000,2965,4,0.0013490725126475548,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.2,15000,2965,4,0.0013490725126475548,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.45,15000,6721,38,0.005653920547537569,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.45,15000,6721,38,0.005653920547537569,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.8,15000,12004,330,0.02749083638787071,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.8,15000,12004,330,0.02749083638787071,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.4,15000,6853,39,0.0056909382752079385,0,0
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.4,15000,5968,25,0.0041890080428954425,0,0
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.7,15000,11639,282,0.024228885643096484,0,0
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.7,15000,10497,168,0.01600457273506716,0,0
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,0.95,15000,14313,868,0.06064416963599525,0,0
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,0.95,15000,14278,847,0.059322033898305086,0,0
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.4,15000,4575,9,0.0019672131147540984,0,0
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.4,15000,5968,25,0.0041890080428954425,1,0
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.65,15000,7335,62,0.00845262440354465,0,0
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.65,15000,9743,128,0.013137637278045776,1,1
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.9,15000,12963,445,0.03432847334721901,1,1
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.9,15000,13565,588,0.04334684850718762,1,1
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.35,15000,3537,4,0.0011309018942606728,0,0
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.35,15000,5241,15,0.0028620492272467086,0,0
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.65,15000,9433,118,0.012509275946146507,1,1
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.65,15000,9743,128,0.013137637278045776,1,1
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.9,15000,12926,436,0.0337304657279901,1,1
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.9,15000,13565,588,0.04334684850718762,1,1
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.35,15000,3974,7,0.0017614494212380473,0,0
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.35,15000,5241,15,0.0028620492272467086,0,0
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.7,15000,8830,96,0.01087202718006795,1,0
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.7,15000,10497,168,0.01600457273506716,1,1
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.9,15000,13044,463,0.035495246856792395,1,1
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.9,15000,13565,588,0.04334684850718762,1,1
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.3,15000,3452,4,0.0011587485515643105,0,0
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.3,15000,4518,9,0.00199203187250996,0,0
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.55,15000,6951,43,0.006186160264710114,0,0
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.55,15000,8255,79,0.009569957601453665,0,0
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.85,15000,11878,313,0.026351237582084526,0,0
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.85,15000,12761,419,0.032834417365410234,1,1
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.35,15000,4402,8,0.001817355747387551,0,0
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.35,15000,5241,15,0.0028620492272467086,0,0
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.55,15000,7320,60,0.00819672131147541,0,0
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.55,15000,8255,79,0.009569957601453665,0,0
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.85,15000,12357,359,0.029052358986809097,0,0
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.85,15000,12761,419,0.032834417365410234,1,1
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.45,15000,5144,14,0.0027216174183514776,0,0
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.45,15000,6721,38,0.005653920547537569,1,1
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.75,15000,10900,207,0.018990825688073393,1,1
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.75,15000,11259,252,0.02238209432454037,1,1
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.95,15000,13750,642,0.04669090909090909,1,1
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.95,15000,14278,847,0.059322033898305086,1,1
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.45,15000,5362,17,0.0031704587840358073,1,0
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.45,15000,6721,38,0.005653920547537569,1,1
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.7,15000,9482,120,0.012655557899177388,1,1
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.7,15000,10497,168,0.01600457273506716,1,1
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.9,15000,12973,448,0.034533261389038776,1,1
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.9,15000,13565,588,0.04334684850718762,1,1
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.2,15000,3231,4,0.0012380068090374497,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.2,15000,2965,4,0.0013490725126475548,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.45,15000,7086,47,0.006632797064634491,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.45,15000,6721,38,0.005653920547537569,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.75,15000,11903,315,0.02646391665966563,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.75,15000,11259,252,0.02238209432454037,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,1179,0.0786,0,0
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,1179,0.0786,0,0
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,threshold,0,,120000,,,,,
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,threshold,1,0.3,120000,3288,4,0.0012165450121654502,1,0
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.001,keep_fraction,1,0.3,120000,4518,9,0.00199203187250996,1,1
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,threshold,1,0.4,120000,4644,10,0.002153316106804479,0,0
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.003,keep_fraction,1,0.4,120000,5968,25,0.0041890080428954425,1,0
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,threshold,1,0.65,120000,9354,113,0.012080393414581997,1,1
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.01,keep_fraction,1,0.65,120000,9743,128,0.013137637278045776,1,1
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,threshold,1,0.9,120000,13216,502,0.037984261501210655,1,1
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.9,120000,13565,588,0.04334684850718762,1,1
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,threshold,1,1.0,120000,15000,1179,0.0786,0,0
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,bm_gap,rl,0.1,keep_fraction,1,1.0,120000,15000,1179,0.0786,0,0
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.003,threshold,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.003,keep_fraction,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.01,threshold,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.01,keep_fraction,0,,15000,,,,,
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.03,threshold,1,0.05,15000,687,11,0.01601164483260553,0,0
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.03,keep_fraction,1,0.05,15000,687,11,0.01601164483260553,0,0
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.1,threshold,1,0.55,15000,8289,729,0.08794788273615635,0,0
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.1,keep_fraction,1,0.55,15000,8289,729,0.08794788273615635,0,0
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.003,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.003,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.01,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.01,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.03,threshold,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.03,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.1,threshold,1,0.3,15000,6018,421,0.06995679627783316,0,0
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.1,keep_fraction,1,0.3,15000,4458,243,0.05450874831763122,0,0
patch,d3_at_q10_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q10_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q10_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
