key,distance,patch,basis,rounds,method,prior,n,errors,mean_q,ece,brier,nll,kept_0.00,err_0.00,kept_0.05,err_0.05,kept_0.10,err_0.10,kept_0.20,err_0.20,kept_0.30,err_0.30,kept_0.50,err_0.50,kept_0.70,err_0.70
d5_at_q4_7/Z/r01,5,q4_7,Z,1,mwpm_gap,rl,20000,26,0.0011420365738602624,0.00015912240020086725,0.001161062718534544,0.0049394507676072215,20000,26,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q4_7/Z/r01,5,q4_7,Z,1,exact,si1000,20000,27,0.0008709974075821645,0.00047963965728577547,0.0011281327657425538,0.0048924088811083954,20000,27,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q4_7/Z/r01,5,q4_7,Z,1,exact,rl,20000,26,0.0012256172659578322,7.693633700363692e-05,0.001166781584908813,0.004876300146492602,20000,26,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q4_7/Z/r10,5,q4_7,Z,10,mwpm_gap,si1000,20000,870,0.02440802834153766,0.01909214993972123,0.033578027856064015,0.12879500429809182,20000,870,19000,466,18000,275,16000,112,14000,41,10000,9,6000,1
d5_at_q4_7/Z/r10,5,q4_7,Z,10,mwpm_gap,rl,20000,842,0.029641651466100562,0.01246082328925229,0.032101532856170845,0.11482938147132024,20000,842,19000,470,18000,256,16000,85,14000,38,10000,7,6000,3
d5_at_q4_7/Z/r30,5,q4_7,Z,30,mwpm_gap,si1000,20000,2633,0.06718937881703076,0.06446062118296925,0.10075172301998528,0.36482724514288045,20000,2633,19000,2165,18000,1732,16000,1123,14000,692,10000,260,6000,68
d5_at_q4_7/Z/r30,5,q4_7,Z,30,mwpm_gap,rl,20000,2528,0.08137779777461508,0.04502220222538491,0.09503291783404857,0.3218716397999029,20000,2528,19000,2076,18000,1678,16000,1069,14000,671,10000,224,6000,60
d5_at_q4_7/Z/r50,5,q4_7,Z,50,mwpm_gap,si1000,20000,3847,0.10215824827226194,0.09019175172773804,0.14132344313946696,0.48161154139819373,20000,3847,19000,3346,18000,2878,16000,2065,14000,1411,10000,613,6000,186
d5_at_q4_7/Z/r50,5,q4_7,Z,50,mwpm_gap,rl,20000,3686,0.12034285829383128,0.06395714170616873,0.133078596527946,0.43019932751819207,20000,3686,19000,3216,18000,2773,16000,1979,14000,1370,10000,572,6000,180
d5_at_q4_7/Z/r70,5,q4_7,Z,70,mwpm_gap,si1000,20000,5125,0.1385080654083618,0.1177419345916382,0.18597348212009565,0.6088128908913806,20000,5125,19000,4641,18000,4167,16000,3276,14000,2501,10000,1301,6000,482
d5_at_q4_7/Z/r70,5,q4_7,Z,70,mwpm_gap,rl,20000,4989,0.16298416418088696,0.08646583581911303,0.17609292960764597,0.5502902318908441,20000,4989,19000,4501,18000,4037,16000,3163,14000,2439,10000,1291,6000,457
d5_at_q4_7/Z/r90,5,q4_7,Z,90,mwpm_gap,si1000,20000,7038,0.19583674753161218,0.15606325246838784,0.23952446537084826,0.7375879105527161,20000,7038,19000,6530,18000,6021,16000,5040,14000,4091,10000,2451,6000,1107
d5_at_q4_7/Z/r90,5,q4_7,Z,90,mwpm_gap,rl,20000,6840,0.2201864624649665,0.12181353753503352,0.2263116505675056,0.6731207405974143,20000,6840,19000,6363,18000,5856,16000,4896,14000,3999,10000,2342,6000,1055
d5_at_q4_7/Z/r110,5,q4_7,Z,110,mwpm_gap,si1000,20000,6905,0.19242901121401312,0.15282098878598688,0.23783316367791368,0.7370457576656507,20000,6905,19000,6355,18000,5887,16000,4947,14000,4013,10000,2424,6000,1115
d5_at_q4_7/Z/r110,5,q4_7,Z,110,mwpm_gap,rl,20000,6741,0.2175981306233316,0.11945186937666841,0.22613107403349805,0.6746269412249497,20000,6741,19000,6252,18000,5794,16000,4841,14000,3956,10000,2337,6000,1088
d5_at_q4_7/Z/r130,5,q4_7,Z,130,mwpm_gap,si1000,20000,7775,0.2146168258890377,0.17413317411096235,0.26064540749859316,0.7868310601025016,20000,7775,19000,7261,18000,6767,16000,5760,14000,4810,10000,2977,6000,1423
d5_at_q4_7/Z/r130,5,q4_7,Z,130,mwpm_gap,rl,20000,7612,0.23980055231243882,0.14079944768756117,0.24662642063679718,0.719741950702315,20000,7612,19000,7118,18000,6616,16000,5640,14000,4682,10000,2916,6000,1375
d5_at_q4_7/Z/r150,5,q4_7,Z,150,mwpm_gap,si1000,20000,7826,0.22632083271495862,0.1649791672850414,0.2615085396886473,0.7832718478148706,20000,7826,19000,7341,18000,6851,16000,5863,14000,4913,10000,3149,6000,1541
d5_at_q4_7/Z/r150,5,q4_7,Z,150,mwpm_gap,rl,20000,7758,0.2529240950055302,0.13497590499446976,0.24803305937895076,0.7214101584309841,20000,7758,19000,7260,18000,6754,16000,5769,14000,4827,10000,3046,6000,1498
d5_at_q4_7/Z/r170,5,q4_7,Z,170,mwpm_gap,si1000,20000,8105,0.2446019422203675,0.16064805777963248,0.2652531601351568,0.782750139649594,20000,8105,19000,7613,18000,7092,16000,6134,14000,5177,10000,3390,6000,1748
d5_at_q4_7/Z/r170,5,q4_7,Z,170,mwpm_gap,rl,20000,8140,0.27056383913404697,0.13643616086595306,0.25513831486340904,0.7321934885472763,20000,8140,19000,7642,18000,7153,16000,6118,14000,5194,10000,3352,6000,1684
d5_at_q4_7/Z/r190,5,q4_7,Z,190,mwpm_gap,si1000,20000,8799,0.26832014373586177,0.1716298562641382,0.2779705183586767,0.8040707215252388,20000,8799,19000,8294,18000,7799,16000,6810,14000,5809,10000,3882,6000,2045
d5_at_q4_7/Z/r190,5,q4_7,Z,190,mwpm_gap,rl,20000,8657,0.29431566532727427,0.13853433467272566,0.26515268326981406,0.7523439658265636,20000,8657,19000,8160,18000,7662,16000,6690,14000,5699,10000,3832,6000,2016
d5_at_q4_7/Z/r210,5,q4_7,Z,210,mwpm_gap,si1000,20000,8726,0.27052832292363826,0.1657716770763617,0.2778803336037374,0.8025356990141663,20000,8726,19000,8209,18000,7720,16000,6760,14000,5793,10000,3956,6000,2098
d5_at_q4_7/Z/r210,5,q4_7,Z,210,mwpm_gap,rl,20000,8666,0.29544468951142583,0.13785531048857416,0.26502469783522803,0.7513290986105919,20000,8666,19000,8163,18000,7662,16000,6689,14000,5706,10000,3807,6000,2057
d5_at_q4_7/Z/r230,5,q4_7,Z,230,mwpm_gap,si1000,20000,8958,0.277560047888934,0.17033995211106598,0.28116153180871445,0.8070978854899242,20000,8958,19000,8457,18000,7951,16000,6973,14000,5987,10000,4062,6000,2202
d5_at_q4_7/Z/r230,5,q4_7,Z,230,mwpm_gap,rl,20000,8862,0.3025930374679185,0.1405069625320815,0.2684248034391002,0.7569084646815285,20000,8862,19000,8364,18000,7873,16000,6881,14000,5899,10000,3962,6000,2153
d5_at_q4_7/Z/r250,5,q4_7,Z,250,mwpm_gap,si1000,20000,9160,0.2872884716524423,0.1707115283475577,0.28381837545532346,0.8096237259135898,20000,9160,19000,8671,18000,8167,16000,7134,14000,6142,10000,4210,6000,2361
d5_at_q4_7/Z/r250,5,q4_7,Z,250,mwpm_gap,rl,20000,9054,0.3117683653469443,0.14093163465305572,0.2714775643700117,0.7615173157003757,20000,9054,19000,8558,18000,8071,16000,7076,14000,6108,10000,4161,6000,2277
d5_at_q6_5/X/r01,5,q6_5,X,1,mwpm_gap,si1000,20000,51,0.0011034434078225023,0.0014467710769711178,0.002155360317244863,0.009000711389325556,20000,51,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/X/r01,5,q6_5,X,1,mwpm_gap,rl,20000,47,0.0014484358032790673,0.0009025949663574666,0.001849375362815247,0.0067888775723365215,20000,47,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/X/r01,5,q6_5,X,1,exact,si1000,20000,47,0.0012293757117808576,0.0011212713305669949,0.0020893745193795964,0.008365700500189683,20000,47,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/X/r01,5,q6_5,X,1,exact,rl,20000,46,0.0016342405368896071,0.0006689578920824209,0.0017481841312991882,0.0063371858402421245,20000,46,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/X/r10,5,q6_5,X,10,mwpm_gap,si1000,20000,1131,0.027605437394637635,0.028944759136813308,0.04452959664531903,0.17412822353776614,20000,1131,19000,709,18000,451,16000,190,14000,98,10000,17,6000,1
d5_at_q6_5/X/r10,5,q6_5,X,10,mwpm_gap,rl,20000,1074,0.03678956370742436,0.016916332029904807,0.04130062431621064,0.1475567564151773,20000,1074,19000,667,18000,425,16000,178,14000,85,10000,15,6000,1
d5_at_q6_5/X/r30,5,q6_5,X,30,mwpm_gap,si1000,20000,3663,0.09079637188663951,0.0923536281133605,0.1378672649669258,0.485733420930181,20000,3663,19000,3158,18000,2727,16000,1935,14000,1339,10000,535,6000,158
d5_at_q6_5/X/r30,5,q6_5,X,30,mwpm_gap,rl,20000,3401,0.1122665950582954,0.05778340494170462,0.12488591688920685,0.4088310302611311,20000,3401,19000,2957,18000,2515,16000,1790,14000,1210,10000,494,6000,136
d5_at_q6_5/X/r50,5,q6_5,X,50,mwpm_gap,si1000,20000,4523,0.11450033507257558,0.1116496649274244,0.1682970889038954,0.5724933124964777,20000,4523,19000,4037,18000,3582,16000,2732,14000,2007,10000,916,6000,319
d5_at_q6_5/X/r50,5,q6_5,X,50,mwpm_gap,rl,20000,4408,0.14281066316967062,0.07758933683032937,0.15630755355991646,0.4955366302699923,20000,4408,19000,3919,18000,3461,16000,2614,14000,1924,10000,878,6000,291
d5_at_q6_5/X/r70,5,q6_5,X,70,mwpm_gap,si1000,20000,6603,0.17512641406518764,0.15502358593481239,0.2326121424889313,0.7396233231539807,20000,6603,19000,6120,18000,5641,16000,4687,14000,3807,10000,2173,6000,912
d5_at_q6_5/X/r70,5,q6_5,X,70,mwpm_gap,rl,20000,6433,0.20600849685835673,0.11564150314164323,0.2155705215864053,0.6499437080851584,20000,6433,19000,5930,18000,5436,16000,4493,14000,3618,10000,2053,6000,885
d5_at_q6_5/X/r90,5,q6_5,X,90,mwpm_gap,si1000,20000,7439,0.20034702503683458,0.1716029749631654,0.25189943485793254,0.7766537670267382,20000,7439,19000,6917,18000,6423,16000,5401,14000,4434,10000,2689,6000,1225
d5_at_q6_5/X/r90,5,q6_5,X,90,mwpm_gap,rl,20000,7250,0.23550930412699153,0.12699069587300846,0.2359511279482209,0.6941962963955233,20000,7250,19000,6769,18000,6268,16000,5284,14000,4339,10000,2694,6000,1242
d5_at_q6_5/X/r110,5,q6_5,X,110,mwpm_gap,si1000,20000,7961,0.2208002636263966,0.1772497363736034,0.26919802949687893,0.8158782918693759,20000,7961,19000,7440,18000,6980,16000,5999,14000,5052,10000,3290,6000,1611
d5_at_q6_5/X/r110,5,q6_5,X,110,mwpm_gap,rl,20000,7942,0.25618611359834437,0.14091388640165564,0.2524503297076591,0.7299973703248874,20000,7942,19000,7447,18000,6966,16000,5954,14000,4994,10000,3169,6000,1552
d5_at_q6_5/X/r130,5,q6_5,X,130,mwpm_gap,si1000,20000,8285,0.23455287604795103,0.17969712395204898,0.27607781311389923,0.8262294402678947,20000,8285,19000,7805,18000,7302,16000,6313,14000,5372,10000,3524,6000,1830
d5_at_q6_5/X/r130,5,q6_5,X,130,mwpm_gap,rl,20000,8259,0.2700564007752096,0.14289359922479042,0.2588007967182921,0.7422131710337732,20000,8259,19000,7767,18000,7261,16000,6248,14000,5306,10000,3418,6000,1761
d5_at_q6_5/X/r150,5,q6_5,X,150,mwpm_gap,si1000,20000,8787,0.25560260127486145,0.1837473987251385,0.2831703790947042,0.8304634680322556,20000,8787,19000,8277,18000,7778,16000,6796,14000,5790,10000,3882,6000,2077
d5_at_q6_5/X/r150,5,q6_5,X,150,mwpm_gap,rl,20000,8624,0.28997740274652806,0.1432950816683712,0.2668317860749029,0.7562244786201211,20000,8624,19000,8156,18000,7678,16000,6709,14000,5722,10000,3843,6000,2063
d5_at_q6_5/X/r170,5,q6_5,X,170,mwpm_gap,si1000,20000,9027,0.27725348177489667,0.1740965182251033,0.28187762747571465,0.815911531047178,20000,9027,19000,8508,18000,8003,16000,6993,14000,5960,10000,4034,6000,2198
d5_at_q6_5/X/r170,5,q6_5,X,170,mwpm_gap,rl,20000,8819,0.30931147565125267,0.13163852434874732,0.265945457197627,0.7483202209259913,20000,8819,19000,8324,18000,7843,16000,6855,14000,5896,10000,3972,6000,2197
d5_at_q6_5/X/r190,5,q6_5,X,190,mwpm_gap,si1000,20000,9340,0.28988114633439466,0.1771188536656054,0.2899955978453214,0.8288605722823428,20000,9340,19000,8838,18000,8323,16000,7354,14000,6336,10000,4421,6000,2494
d5_at_q6_5/X/r190,5,q6_5,X,190,mwpm_gap,rl,20000,9219,0.32141437452415905,0.13953562547584097,0.27455910623635377,0.766432374018562,20000,9219,19000,8757,18000,8232,16000,7264,14000,6299,10000,4379,6000,2470
d5_at_q6_5/X/r210,5,q6_5,X,210,mwpm_gap,si1000,20000,9419,0.29009068018010736,0.18085931981989262,0.29239394046002604,0.8343909941862298,20000,9419,19000,8921,18000,8416,16000,7451,14000,6449,10000,4479,6000,2510
d5_at_q6_5/X/r210,5,q6_5,X,210,mwpm_gap,rl,20000,9303,0.3212115969090694,0.14393840309093062,0.2744222809013467,0.7657338133292,20000,9303,19000,8799,18000,8288,16000,7269,14000,6282,10000,4375,6000,2461
d5_at_q6_5/X/r230,5,q6_5,X,230,mwpm_gap,si1000,20000,9822,0.32907310835905357,0.16303782266372724,0.28820552843681185,0.8044875620269035,20000,9822,19000,9334,18000,8846,16000,7823,14000,6814,10000,4821,6000,2806
d5_at_q6_5/X/r230,5,q6_5,X,230,mwpm_gap,rl,20000,9717,0.353507559891917,0.13282426049523002,0.2747797735485238,0.7581719583538259,20000,9717,19000,9208,18000,8707,16000,7769,14000,6752,10000,4712,6000,2725
d5_at_q6_5/X/r250,5,q6_5,X,250,mwpm_gap,si1000,20000,9606,0.3120110627482242,0.16828893725177577,0.289908355271958,0.8175597575532078,20000,9606,19000,9112,18000,8594,16000,7624,14000,6606,10000,4640,6000,2694
d5_at_q6_5/X/r250,5,q6_5,X,250,mwpm_gap,rl,20000,9588,0.34149214460491195,0.137907855395088,0.2764666080434955,0.7652314078336951,20000,9588,19000,9104,18000,8593,16000,7588,14000,6573,10000,4672,6000,2705
d5_at_q6_5/Z/r01,5,q6_5,Z,1,mwpm_gap,si1000,20000,18,0.0006563872415322092,0.00024379967719343414,0.0006876019123707086,0.0029149485576656863,20000,18,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/Z/r01,5,q6_5,Z,1,mwpm_gap,rl,20000,17,0.0009076003213522448,5.760032135224501e-05,0.0006849593761565787,0.002894088782891116,20000,17,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/Z/r01,5,q6_5,Z,1,exact,si1000,20000,16,0.0007106633715479929,8.990012779231004e-05,0.0006644914315964066,0.0028549314967473128,20000,16,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/Z/r01,5,q6_5,Z,1,exact,rl,20000,16,0.0009730254988631465,0.0001730254988631466,0.0006717366320633921,0.0028821456815731625,20000,16,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_5/Z/r10,5,q6_5,Z,10,mwpm_gap,si1000,20000,895,0.023649688210907148,0.02110099945620089,0.034994717833321795,0.13088465598455212,20000,895,19000,504,18000,274,16000,96,14000,41,10000,8,6000,0
d5_at_q6_5/Z/r10,5,q6_5,Z,10,mwpm_gap,rl,20000,849,0.031578338757961975,0.010882565921822003,0.032326206826815126,0.1145970909329576,20000,849,19000,463,18000,263,16000,93,14000,38,10000,8,6000,0
d5_at_q6_5/Z/r30,5,q6_5,Z,30,mwpm_gap,si1000,20000,3361,0.08708496268371346,0.08096503731628654,0.12531589896552753,0.4377324723489599,20000,3361,19000,2864,18000,2417,16000,1664,14000,1110,10000,430,6000,126
d5_at_q6_5/Z/r30,5,q6_5,Z,30,mwpm_gap,rl,20000,3382,0.1166959399386214,0.054810339646432615,0.12370842304144139,0.40419977255823536,20000,3382,19000,2910,18000,2541,16000,1796,14000,1180,10000,473,6000,138
d5_at_q6_5/Z/r50,5,q6_5,Z,50,mwpm_gap,si1000,20000,3892,0.10506390028129697,0.08953609971870302,0.14453316396326157,0.4929122984092379,20000,3892,19000,3424,18000,2977,16000,2165,14000,1522,10000,668,6000,211
d5_at_q6_5/Z/r50,5,q6_5,Z,50,mwpm_gap,rl,20000,3875,0.1335109543335049,0.060239045666495135,0.138865143450315,0.44518584099725483,20000,3875,19000,3412,18000,2973,16000,2195,14000,1512,10000,666,6000,209
d5_at_q6_5/Z/r70,5,q6_5,Z,70,mwpm_gap,si1000,20000,5029,0.1399273981916339,0.11152260180836607,0.1813840274796605,0.5925580359310657,20000,5029,19000,4536,18000,4072,16000,3184,14000,2378,10000,1218,6000,458
d5_at_q6_5/Z/r70,5,q6_5,Z,70,mwpm_gap,rl,20000,4987,0.17083162842878494,0.07851837157121505,0.17223028804424,0.5338539693545717,20000,4987,19000,4484,18000,4013,16000,3143,14000,2365,10000,1209,6000,448
d5_at_q6_5/Z/r90,5,q6_5,Z,90,mwpm_gap,si1000,20000,7092,0.19859739186452435,0.15600260813547565,0.24186332184951354,0.7416989138278222,20000,7092,19000,6574,18000,6106,16000,5114,14000,4192,10000,2521,6000,1145
d5_at_q6_5/Z/r90,5,q6_5,Z,90,mwpm_gap,rl,20000,7244,0.23968436935309004,0.12251563064690994,0.23260169223731095,0.6824096474366292,20000,7244,19000,6703,18000,6207,16000,5221,14000,4272,10000,2598,6000,1196
d5_at_q6_5/Z/r110,5,q6_5,Z,110,mwpm_gap,si1000,20000,7316,0.20731605499448075,0.15848394500551924,0.24748579340417046,0.7555228903616484,20000,7316,19000,6808,18000,6332,16000,5322,14000,4367,10000,2686,6000,1316
d5_at_q6_5/Z/r110,5,q6_5,Z,110,mwpm_gap,rl,20000,7387,0.24881366912642702,0.12053633087357297,0.23682338173295084,0.6905111549964712,20000,7387,19000,6891,18000,6376,16000,5440,14000,4498,10000,2759,6000,1292
d5_at_q6_5/Z/r130,5,q6_5,Z,130,mwpm_gap,si1000,20000,7617,0.22019519997823628,0.1606548000217637,0.25334380001264745,0.7574738862888875,20000,7617,19000,7097,18000,6619,16000,5635,14000,4674,10000,2873,6000,1397
d5_at_q6_5/Z/r130,5,q6_5,Z,130,mwpm_gap,rl,20000,7508,0.2594848803427404,0.11591511965725958,0.23866483780738104,0.6901944368190414,20000,7508,19000,6994,18000,6499,16000,5555,14000,4650,10000,2891,6000,1373
d5_at_q6_5/Z/r150,5,q6_5,Z,150,mwpm_gap,si1000,20000,7970,0.23169924258962646,0.1668007574103736,0.2625775020312796,0.7799298254556577,20000,7970,19000,7449,18000,6972,16000,6017,14000,5054,10000,3174,6000,1546
d5_at_q6_5/Z/r150,5,q6_5,Z,150,mwpm_gap,rl,20000,7853,0.271163182646015,0.12148681735398499,0.2475108737329101,0.7121640156191922,20000,7853,19000,7359,18000,6864,16000,5900,14000,4988,10000,3189,6000,1586
d5_at_q6_5/Z/r170,5,q6_5,Z,170,mwpm_gap,si1000,20000,8655,0.2581570077412096,0.1745929922587903,0.2776217295131057,0.8106120800581211,20000,8655,19000,8145,18000,7641,16000,6646,14000,5653,10000,3772,6000,2011
d5_at_q6_5/Z/r170,5,q6_5,Z,170,mwpm_gap,rl,20000,8628,0.2997967396312416,0.13160326036875833,0.261762494902028,0.7425302593896181,20000,8628,19000,8108,18000,7626,16000,6614,14000,5657,10000,3741,6000,1978
d5_at_q6_5/Z/r190,5,q6_5,Z,190,mwpm_gap,si1000,20000,8845,0.2700647045831401,0.17218529541685992,0.27740958956978773,0.7999331014204909,20000,8845,19000,8340,18000,7840,16000,6815,14000,5799,10000,3841,6000,2100
d5_at_q6_5/Z/r190,5,q6_5,Z,190,mwpm_gap,rl,20000,8778,0.3076115724575022,0.13128842754249784,0.26215698309075713,0.738483528297743,20000,8778,19000,8277,18000,7766,16000,6754,14000,5778,10000,3849,6000,2046
d5_at_q6_5/Z/r210,5,q6_5,Z,210,mwpm_gap,si1000,20000,9150,0.2852810814921701,0.17221891850782994,0.28439363022449127,0.8110669529926052,20000,9150,19000,8624,18000,8118,16000,7161,14000,6171,10000,4252,6000,2327
d5_at_q6_5/Z/r210,5,q6_5,Z,210,mwpm_gap,rl,20000,9187,0.33079229215309225,0.12855770784690773,0.268528525971529,0.7486447256031719,20000,9187,19000,8692,18000,8189,16000,7251,14000,6249,10000,4281,6000,2382
d5_at_q6_5/Z/r230,5,q6_5,Z,230,mwpm_gap,si1000,20000,9028,0.2812832632856777,0.17011673671432226,0.28162678028191224,0.8072419475137405,20000,9028,19000,8531,18000,7997,16000,7006,14000,6017,10000,4080,6000,2250
d5_at_q6_5/Z/r230,5,q6_5,Z,230,mwpm_gap,rl,20000,8935,0.31746381554902137,0.12928618445097867,0.2659827853812837,0.7456722220756212,20000,8935,19000,8425,18000,7929,16000,6936,14000,5954,10000,4050,6000,2240
d5_at_q6_5/Z/r250,5,q6_5,Z,250,mwpm_gap,si1000,20000,9197,0.286403968911775,0.17344603108822504,0.2851621898277852,0.8125318859656209,20000,9197,19000,8698,18000,8196,16000,7197,14000,6221,10000,4236,6000,2359
d5_at_q6_5/Z/r250,5,q6_5,Z,250,mwpm_gap,rl,20000,9160,0.3227268547849977,0.1352731452150023,0.26942293351241914,0.751972845880422,20000,9160,19000,8660,18000,8173,16000,7181,14000,6175,10000,4231,6000,2310
d5_at_q6_9/X/r01,5,q6_9,X,1,mwpm_gap,si1000,20000,61,0.0013489584622863309,0.0017012750833840845,0.0026182593823080975,0.011105966233082578,20000,61,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_9/X/r01,5,q6_9,X,1,mwpm_gap,rl,20000,57,0.0015573734659343516,0.001293480549334726,0.002152336031698954,0.008455421881626117,20000,57,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_9/X/r01,5,q6_9,X,1,exact,si1000,20000,58,0.0014862951123971809,0.0014143920901023405,0.002461338665787188,0.009782405928011256,20000,58,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_9/X/r01,5,q6_9,X,1,exact,rl,20000,50,0.0017387994429151157,0.0007632889255076265,0.002052688547210155,0.007713587372273732,20000,50,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q6_9/X/r10,5,q6_9,X,10,mwpm_gap,si1000,20000,1208,0.02907253738372782,0.03132746261627217,0.04741633604316988,0.18395402033190048,20000,1208,19000,775,18000,498,16000,228,14000,110,10000,17,6000,4
d5_at_q6_9/X/r10,5,q6_9,X,10,mwpm_gap,rl,20000,1179,0.038465219573613395,0.02049946406501144,0.044598524358282994,0.1588903896408024,20000,1179,19000,747,18000,482,16000,228,14000,104,10000,15,6000,3
d5_at_q6_9/X/r30,5,q6_9,X,30,mwpm_gap,si1000,20000,3691,0.09089483681865901,0.093655163181341,0.1403902776680335,0.5021672602426778,20000,3691,19000,3207,18000,2771,16000,1979,14000,1401,10000,643,6000,196
d5_at_q6_9/X/r30,5,q6_9,X,30,mwpm_gap,rl,20000,3631,0.11501170068944606,0.06653829931055392,0.1321230283557552,0.43433178881910106,20000,3631,19000,3155,18000,2698,16000,1928,14000,1351,10000,581,6000,175
d5_at_q6_9/X/r50,5,q6_9,X,50,mwpm_gap,si1000,20000,5129,0.12903586460402378,0.12741413539597618,0.18760687617761052,0.6249577617081238,20000,5129,19000,4626,18000,4160,16000,3271,14000,2458,10000,1235,6000,440
d5_at_q6_9/X/r50,5,q6_9,X,50,mwpm_gap,rl,20000,5021,0.1592317580224451,0.0918182419775549,0.17616242121503786,0.5503243947169093,20000,5021,19000,4557,18000,4079,16000,3201,14000,2404,10000,1156,6000,432
d5_at_q6_9/X/r70,5,q6_9,X,70,mwpm_gap,si1000,20000,6817,0.177843749735148,0.16300625026485197,0.23996820897713156,0.7579649168056731,20000,6817,19000,6327,18000,5843,16000,4883,14000,3951,10000,2355,6000,1052
d5_at_q6_9/X/r70,5,q6_9,X,70,mwpm_gap,rl,20000,6745,0.21164941916410962,0.12560058083589043,0.226161353412059,0.6770775945143368,20000,6745,19000,6256,18000,5787,16000,4858,14000,3904,10000,2279,6000,999
d5_at_q6_9/X/r90,5,q6_9,X,90,mwpm_gap,si1000,20000,7723,0.2100719637441002,0.1760780362558998,0.2633766614104219,0.806752515547757,20000,7723,19000,7225,18000,6727,16000,5766,14000,4811,10000,3016,6000,1456
d5_at_q6_9/X/r90,5,q6_9,X,90,mwpm_gap,rl,20000,7709,0.24506442033355125,0.14038557966644877,0.2494115903257824,0.7286469199137793,20000,7709,19000,7214,18000,6712,16000,5732,14000,4806,10000,3028,6000,1442
d5_at_q6_9/X/r110,5,q6_9,X,110,mwpm_gap,si1000,20000,8105,0.2209956006043144,0.18425439939568558,0.2711361936259078,0.8183802785279221,20000,8105,19000,7579,18000,7063,16000,6074,14000,5129,10000,3271,6000,1643
d5_at_q6_9/X/r110,5,q6_9,X,110,mwpm_gap,rl,20000,7990,0.25638473139079127,0.14311526860920878,0.2541029693353974,0.7367670325110255,20000,7990,19000,7482,18000,6978,16000,5975,14000,5000,10000,3190,6000,1588
d5_at_q6_9/X/r130,5,q6_9,X,130,mwpm_gap,si1000,20000,8624,0.24857107923883787,0.18262892076116213,0.2808434385872055,0.8287185104625591,20000,8624,19000,8118,18000,7614,16000,6629,14000,5666,10000,3800,6000,1954
d5_at_q6_9/X/r130,5,q6_9,X,130,mwpm_gap,rl,20000,8449,0.282903306813481,0.14185841436168384,0.2637432729007802,0.7540454759025611,20000,8449,19000,7954,18000,7500,16000,6537,14000,5547,10000,3667,6000,1923
d5_at_q6_9/X/r150,5,q6_9,X,150,mwpm_gap,si1000,20000,8898,0.26932789235267435,0.17557210764732564,0.2839362084258745,0.8234219629700655,20000,8898,19000,8382,18000,7878,16000,6935,14000,5972,10000,4032,6000,2209
d5_at_q6_9/X/r150,5,q6_9,X,150,mwpm_gap,rl,20000,8967,0.30265497468131664,0.1456950253186834,0.2696586151662778,0.7612589466942894,20000,8967,19000,8454,18000,7915,16000,6923,14000,5907,10000,3966,6000,2173
d5_at_q6_9/X/r170,5,q6_9,X,170,mwpm_gap,si1000,20000,9426,0.2879888083405508,0.18331119165944923,0.2909564975322312,0.8315965920561723,20000,9426,19000,8908,18000,8394,16000,7410,14000,6380,10000,4389,6000,2454
d5_at_q6_9/X/r170,5,q6_9,X,170,mwpm_gap,rl,20000,9386,0.3226300546319942,0.1466699453680058,0.2753122733429325,0.7693308469727052,20000,9386,19000,8888,18000,8355,16000,7332,14000,6311,10000,4377,6000,2441
d5_at_q6_9/X/r190,5,q6_9,X,190,mwpm_gap,si1000,20000,9579,0.3036693882302104,0.17528061176978957,0.2900916905997027,0.8196176691340268,20000,9579,19000,9066,18000,8576,16000,7555,14000,6559,10000,4558,6000,2604
d5_at_q6_9/X/r190,5,q6_9,X,190,mwpm_gap,rl,20000,9463,0.33616904323391905,0.13698095676608096,0.2762824221589365,0.7688414016335162,20000,9463,19000,8949,18000,8455,16000,7473,14000,6469,10000,4563,6000,2588
d5_at_q6_9/X/r210,5,q6_9,X,210,mwpm_gap,si1000,20000,9493,0.3029271393292082,0.17215521012839985,0.2911295459391193,0.8251013598358924,20000,9493,19000,8985,18000,8517,16000,7524,14000,6549,10000,4586,6000,2640
d5_at_q6_9/X/r210,5,q6_9,X,210,mwpm_gap,rl,20000,9496,0.3344003836060719,0.1406438627927459,0.27834083814406646,0.7739613996845673,20000,9496,19000,8999,18000,8518,16000,7547,14000,6554,10000,4574,6000,2660
