key,distance,patch,basis,rounds,source,decoder,prior,shots,errors,test_shots,test_errors,agree_with_google_cm,seconds
d3_at_q6_3/Z/r110,3,q6_3,Z,110,google,correlated_matching,rl,50000,17996,15000,5359,,
d3_at_q6_3/Z/r110,3,q6_3,Z,110,google,harmony,si1000,50000,18105,15000,5402,,
d3_at_q6_3/Z/r110,3,q6_3,Z,110,google,harmony,rl,50000,17587,15000,5182,,
d3_at_q6_3/Z/r110,3,q6_3,Z,110,google,libra,rl,50000,17405,15000,5121,,
d3_at_q8_5/X/r110,3,q8_5,X,110,ours,pymatching,si1000,50000,22539,15000,6771,32016,0.37
d3_at_q8_5/X/r110,3,q8_5,X,110,ours,pymatching_correlated,si1000,50000,21285,15000,6309,41166,1.09
d3_at_q8_5/X/r110,3,q8_5,X,110,ours,pymatching,rl,50000,22188,15000,6707,31817,0.36
d3_at_q8_5/X/r110,3,q8_5,X,110,ours,pymatching_correlated,rl,50000,20616,15000,6179,37059,1.03
d3_at_q8_5/X/r110,3,q8_5,X,110,google,correlated_matching,si1000,50000,21029,15000,6336,,
d3_at_q8_5/X/r110,3,q8_5,X,110,google,correlated_matching,rl,50000,20047,15000,6032,,
d3_at_q8_5/X/r110,3,q8_5,X,110,google,harmony,si1000,50000,20755,15000,6208,,
d3_at_q8_5/X/r110,3,q8_5,X,110,google,harmony,rl,50000,20004,15000,6050,,
d3_at_q8_5/X/r110,3,q8_5,X,110,google,libra,rl,50000,19869,15000,6022,,
d3_at_q8_5/Z/r110,3,q8_5,Z,110,ours,pymatching,si1000,50000,20692,15000,6229,32160,0.36
d3_at_q8_5/Z/r110,3,q8_5,Z,110,ours,pymatching_correlated,si1000,50000,19209,15000,5682,40233,1.04
d3_at_q8_5/Z/r110,3,q8_5,Z,110,ours,pymatching,rl,50000,20497,15000,6139,33511,0.35
d3_at_q8_5/Z/r110,3,q8_5,Z,110,ours,pymatching_correlated,rl,50000,18293,15000,5458,40873,1.02
d3_at_q8_5/Z/r110,3,q8_5,Z,110,google,correlated_matching,si1000,50000,18588,15000,5553,,
d3_at_q8_5/Z/r110,3,q8_5,Z,110,google,correlated_matching,rl,50000,18158,15000,5403,,
d3_at_q8_5/Z/r110,3,q8_5,Z,110,google,harmony,si1000,50000,17626,15000,5258,,
d3_at_q8_5/Z/r110,3,q8_5,Z,110,google,harmony,rl,50000,17781,15000,5336,,
d3_at_q8_5/Z/r110,3,q8_5,Z,110,google,libra,rl,50000,17403,15000,5234,,
d3_at_q6_7/X/r110,3,q6_7,X,110,ours,pymatching,si1000,50000,24425,15000,7253,28256,0.5
d3_at_q6_7/X/r110,3,q6_7,X,110,ours,pymatching_correlated,si1000,50000,24016,15000,7134,36695,1.51
d3_at_q6_7/X/r110,3,q6_7,X,110,ours,pymatching,rl,50000,24098,15000,7155,29439,0.47
d3_at_q6_7/X/r110,3,q6_7,X,110,ours,pymatching_correlated,rl,50000,23477,15000,7094,37650,1.44
d3_at_q6_7/X/r110,3,q6_7,X,110,google,correlated_matching,si1000,50000,23745,15000,7082,,
d3_at_q6_7/X/r110,3,q6_7,X,110,google,correlated_matching,rl,50000,23283,15000,7002,,
d3_at_q6_7/X/r110,3,q6_7,X,110,google,harmony,si1000,50000,23682,15000,7095,,
d3_at_q6_7/X/r110,3,q6_7,X,110,google,harmony,rl,50000,23096,15000,6892,,
d3_at_q6_7/X/r110,3,q6_7,X,110,google,libra,rl,50000,22955,15000,6916,,
d3_at_q6_7/Z/r110,3,q6_7,Z,110,ours,pymatching,si1000,50000,23272,15000,6951,29086,0.51
d3_at_q6_7/Z/r110,3,q6_7,Z,110,ours,pymatching_correlated,si1000,50000,22868,15000,6873,36102,1.48
d3_at_q6_7/Z/r110,3,q6_7,Z,110,ours,pymatching,rl,50000,23312,15000,6990,29091,0.44
d3_at_q6_7/Z/r110,3,q6_7,Z,110,ours,pymatching_correlated,rl,50000,22166,15000,6658,36645,1.32
d3_at_q6_7/Z/r110,3,q6_7,Z,110,google,correlated_matching,si1000,50000,22666,15000,6761,,
d3_at_q6_7/Z/r110,3,q6_7,Z,110,google,correlated_matching,rl,50000,21821,15000,6603,,
d3_at_q6_7/Z/r110,3,q6_7,Z,110,google,harmony,si1000,50000,22035,15000,6602,,
d3_at_q6_7/Z/r110,3,q6_7,Z,110,google,harmony,rl,50000,21509,15000,6415,,
d3_at_q6_7/Z/r110,3,q6_7,Z,110,google,libra,rl,50000,21185,15000,6419,,
d3_at_q10_7/X/r90,3,q10_7,X,90,ours,pymatching,si1000,50000,19270,15000,5832,35360,0.31
d3_at_q10_7/X/r90,3,q10_7,X,90,ours,pymatching_correlated,si1000,50000,17738,15000,5292,43244,0.92
d3_at_q10_7/X/r90,3,q10_7,X,90,ours,pymatching,rl,50000,18499,15000,5586,36829,0.32
d3_at_q10_7/X/r90,3,q10_7,X,90,ours,pymatching_correlated,rl,50000,16553,15000,4955,42839,0.9
d3_at_q10_7/X/r90,3,q10_7,X,90,google,correlated_matching,si1000,50000,17000,15000,5082,,
d3_at_q10_7/X/r90,3,q10_7,X,90,google,correlated_matching,rl,50000,16276,15000,4867,,
d3_at_q10_7/X/r90,3,q10_7,X,90,google,harmony,si1000,50000,16775,15000,5018,,
d3_at_q10_7/X/r90,3,q10_7,X,90,google,harmony,rl,50000,15876,15000,4721,,
d3_at_q10_7/X/r90,3,q10_7,X,90,google,libra,rl,50000,15664,15000,4683,,
d3_at_q10_7/Z/r90,3,q10_7,Z,90,ours,pymatching,si1000,50000,20132,15000,6048,32996,0.32
d3_at_q10_7/Z/r90,3,q10_7,Z,90,ours,pymatching_correlated,si1000,50000,19037,15000,5672,40851,0.91
d3_at_q10_7/Z/r90,3,q10_7,Z,90,ours,pymatching,rl,50000,19705,15000,5914,34081,0.33
d3_at_q10_7/Z/r90,3,q10_7,Z,90,ours,pymatching_correlated,rl,50000,17855,15000,5366,39467,0.93
d3_at_q10_7/Z/r90,3,q10_7,Z,90,google,correlated_matching,si1000,50000,18352,15000,5440,,
d3_at_q10_7/Z/r90,3,q10_7,Z,90,google,correlated_matching,rl,50000,17066,15000,5129,,
d3_at_q10_7/Z/r90,3,q10_7,Z,90,google,harmony,si1000,50000,17311,15000,5090,,
d3_at_q10_7/Z/r90,3,q10_7,Z,90,google,harmony,rl,50000,16960,15000,5090,,
d3_at_q10_7/Z/r90,3,q10_7,Z,90,google,libra,rl,50000,16762,15000,5010,,
d3_at_q8_9/X/r110,3,q8_9,X,110,ours,pymatching,si1000,50000,24032,15000,7235,28278,0.49
d3_at_q8_9/X/r110,3,q8_9,X,110,ours,pymatching_correlated,si1000,50000,23674,15000,7068,37044,1.43
d3_at_q8_9/X/r110,3,q8_9,X,110,ours,pymatching,rl,50000,23831,15000,7161,28753,0.46
d3_at_q8_9/X/r110,3,q8_9,X,110,ours,pymatching_correlated,rl,50000,23028,15000,6902,34880,1.42
d3_at_q8_9/X/r110,3,q8_9,X,110,google,correlated_matching,si1000,50000,23196,15000,7026,,
d3_at_q8_9/X/r110,3,q8_9,X,110,google,correlated_matching,rl,50000,22708,15000,6825,,
d3_at_q8_9/X/r110,3,q8_9,X,110,google,harmony,si1000,50000,23065,15000,6971,,
d3_at_q8_9/X/r110,3,q8_9,X,110,google,harmony,rl,50000,22512,15000,6798,,
d3_at_q8_9/X/r110,3,q8_9,X,110,google,libra,rl,50000,22323,15000,6666,,
d3_at_q2_7/Z/r90,3,q2_7,Z,90,ours,pymatching,si1000,50000,20014,15000,5968,33539,0.32
d3_at_q2_7/Z/r90,3,q2_7,Z,90,ours,pymatching_correlated,si1000,50000,18858,15000,5653,40705,0.89
d3_at_q2_7/Z/r90,3,q2_7,Z,90,ours,pymatching,rl,50000,19464,15000,5769,35232,0.27
d3_at_q2_7/Z/r90,3,q2_7,Z,90,ours,pymatching_correlated,rl,50000,17419,15000,5195,42031,0.81
d3_at_q2_7/Z/r90,3,q2_7,Z,90,google,correlated_matching,si1000,50000,18399,15000,5476,,
d3_at_q2_7/Z/r90,3,q2_7,Z,90,google,correlated_matching,rl,50000,17276,15000,5165,,
d3_at_q2_7/Z/r90,3,q2_7,Z,90,google,harmony,si1000,50000,17595,15000,5259,,
d3_at_q2_7/Z/r90,3,q2_7,Z,90,google,harmony,rl,50000,16900,15000,5105,,
d3_at_q2_7/Z/r90,3,q2_7,Z,90,google,libra,rl,50000,16818,15000,5015,,
d3_at_q8_9/Z/r110,3,q8_9,Z,110,ours,pymatching,si1000,50000,23844,15000,7146,27928,0.49
d3_at_q8_9/Z/r110,3,q8_9,Z,110,ours,pymatching_correlated,si1000,50000,23103,15000,6990,36199,1.47
d3_at_q8_9/Z/r110,3,q8_9,Z,110,ours,pymatching,rl,50000,23753,15000,7095,30074,0.53
d3_at_q8_9/Z/r110,3,q8_9,Z,110,ours,pymatching_correlated,rl,50000,22467,15000,6694,38124,1.45
d3_at_q8_9/Z/r110,3,q8_9,Z,110,google,correlated_matching,si1000,50000,22808,15000,6880,,
d3_at_q8_9/Z/r110,3,q8_9,Z,110,google,correlated_matching,rl,50000,22209,15000,6625,,
d3_at_q8_9/Z/r110,3,q8_9,Z,110,google,harmony,si1000,50000,22489,15000,6669,,
d3_at_q8_9/Z/r110,3,q8_9,Z,110,google,harmony,rl,50000,21950,15000,6534,,
d3_at_q8_9/Z/r110,3,q8_9,Z,110,google,libra,rl,50000,21770,15000,6530,,
d3_at_q2_7/X/r90,3,q2_7,X,90,ours,pymatching,si1000,50000,22248,15000,6569,31676,0.34
d3_at_q2_7/X/r90,3,q2_7,X,90,ours,pymatching_correlated,si1000,50000,19960,15000,5883,41240,1.01
d3_at_q2_7/X/r90,3,q2_7,X,90,ours,pymatching,rl,50000,21525,15000,6460,32753,0.32
d3_at_q2_7/X/r90,3,q2_7,X,90,ours,pymatching_correlated,rl,50000,19418,15000,5840,40270,0.91
d3_at_q2_7/X/r90,3,q2_7,X,90,google,correlated_matching,si1000,50000,19914,15000,5892,,
d3_at_q2_7/X/r90,3,q2_7,X,90,google,correlated_matching,rl,50000,19102,15000,5826,,
d3_at_q2_7/X/r90,3,q2_7,X,90,google,harmony,si1000,50000,19229,15000,5719,,
d3_at_q2_7/X/r90,3,q2_7,X,90,google,harmony,rl,50000,18869,15000,5651,,
d3_at_q2_7/X/r90,3,q2_7,X,90,google,libra,rl,50000,18622,15000,5609,,
d3_at_q4_5/Z/r90,3,q4_5,Z,90,ours,pymatching,si1000,50000,20686,15000,6184,32610,0.32
d3_at_q4_5/Z/r90,3,q4_5,Z,90,ours,pymatching_correlated,si1000,50000,19365,15000,5862,41195,0.93
d3_at_q4_5/Z/r90,3,q4_5,Z,90,ours,pymatching,rl,50000,20267,15000,6137,34632,0.35
d3_at_q4_5/Z/r90,3,q4_5,Z,90,ours,pymatching_correlated,rl,50000,18202,15000,5530,42303,1.01
d3_at_q4_5/Z/r90,3,q4_5,Z,90,google,correlated_matching,si1000,50000,19486,15000,5923,,
d3_at_q4_5/Z/r90,3,q4_5,Z,90,google,correlated_matching,rl,50000,18311,15000,5587,,
d3_at_q4_5/Z/r90,3,q4_5,Z,90,google,harmony,si1000,50000,18446,15000,5602,,
d3_at_q4_5/Z/r90,3,q4_5,Z,90,google,harmony,rl,50000,18165,15000,5463,,
d3_at_q4_5/Z/r90,3,q4_5,Z,90,google,libra,rl,50000,17856,15000,5403,,
d3_at_q4_5/X/r90,3,q4_5,X,90,ours,pymatching,si1000,50000,21746,15000,6570,32720,0.35
d3_at_q4_5/X/r90,3,q4_5,X,90,ours,pymatching_correlated,si1000,50000,20930,15000,6284,40380,1.04
d3_at_q4_5/X/r90,3,q4_5,X,90,ours,pymatching,rl,50000,21121,15000,6339,35019,0.39
d3_at_q4_5/X/r90,3,q4_5,X,90,ours,pymatching_correlated,rl,50000,19913,15000,5948,42235,1.1
d3_at_q4_5/X/r90,3,q4_5,X,90,google,correlated_matching,si1000,50000,20160,15000,6036,,
d3_at_q4_5/X/r90,3,q4_5,X,90,google,correlated_matching,rl,50000,19368,15000,5748,,
d3_at_q4_5/X/r90,3,q4_5,X,90,google,harmony,si1000,50000,19759,15000,5922,,
d3_at_q4_5/X/r90,3,q4_5,X,90,google,harmony,rl,50000,19073,15000,5779,,
d3_at_q4_5/X/r90,3,q4_5,X,90,google,libra,rl,50000,19020,15000,5756,,
d3_at_q4_9/X/r90,3,q4_9,X,90,ours,pymatching,si1000,50000,22510,15000,6814,32082,0.37
d3_at_q4_9/X/r90,3,q4_9,X,90,ours,pymatching_correlated,si1000,50000,21485,15000,6426,40215,1.05
d3_at_q4_9/X/r90,3,q4_9,X,90,ours,pymatching,rl,50000,22761,15000,6838,32077,0.32
d3_at_q4_9/X/r90,3,q4_9,X,90,ours,pymatching_correlated,rl,50000,21356,15000,6412,38078,0.96
d3_at_q4_9/X/r90,3,q4_9,X,90,google,correlated_matching,si1000,50000,21268,15000,6303,,
d3_at_q4_9/X/r90,3,q4_9,X,90,google,correlated_matching,rl,50000,20988,15000,6303,,
d3_at_q4_9/X/r90,3,q4_9,X,90,google,harmony,si1000,50000,20864,15000,6178,,
d3_at_q4_9/X/r90,3,q4_9,X,90,google,harmony,rl,50000,20566,15000,6146,,
d3_at_q4_9/X/r90,3,q4_9,X,90,google,libra,rl,50000,20466,15000,6108,,
d3_at_q4_9/Z/r90,3,q4_9,Z,90,ours,pymatching,si1000,50000,22394,15000,6700,30553,0.36
d3_at_q4_9/Z/r90,3,q4_9,Z,90,ours,pymatching_correlated,si1000,50000,21278,15000,6345,38575,1.05
d3_at_q4_9/Z/r90,3,q4_9,Z,90,ours,pymatching,rl,50000,22296,15000,6678,33680,0.35
d3_at_q4_9/Z/r90,3,q4_9,Z,90,ours,pymatching_correlated,rl,50000,20659,15000,6167,43809,0.99
d3_at_q4_9/Z/r90,3,q4_9,Z,90,google,correlated_matching,si1000,50000,21459,15000,6399,,
d3_at_q4_9/Z/r90,3,q4_9,Z,90,google,correlated_matching,rl,50000,20672,15000,6197,,
d3_at_q4_9/Z/r90,3,q4_9,Z,90,google,harmony,si1000,50000,20494,15000,6160,,
d3_at_q4_9/Z/r90,3,q4_9,Z,90,google,harmony,rl,50000,20337,15000,6090,,
d3_at_q4_9/Z/r90,3,q4_9,Z,90,google,libra,rl,50000,20210,15000,6029,,
d3_at_q6_3/X/r90,3,q6_3,X,90,ours,pymatching,si1000,50000,20033,15000,6037,34069,0.31
d3_at_q6_3/X/r90,3,q6_3,X,90,ours,pymatching_correlated,si1000,50000,18356,15000,5531,42862,0.86
d3_at_q6_3/X/r90,3,q6_3,X,90,ours,pymatching,rl,50000,21072,15000,6243,31548,0.32
d3_at_q6_3/X/r90,3,q6_3,X,90,ours,pymatching_correlated,rl,50000,18718,15000,5565,37630,0.88
d3_at_q6_3/X/r90,3,q6_3,X,90,google,correlated_matching,si1000,50000,17726,15000,5331,,
d3_at_q6_3/X/r90,3,q6_3,X,90,google,correlated_matching,rl,50000,17134,15000,5119,,
d3_at_q6_3/X/r90,3,q6_3,X,90,google,harmony,si1000,50000,17072,15000,5050,,
d3_at_q6_3/X/r90,3,q6_3,X,90,google,harmony,rl,50000,16346,15000,4886,,
d3_at_q6_3/X/r90,3,q6_3,X,90,google,libra,rl,50000,16162,15000,4800,,
d3_at_q6_3/Z/r90,3,q6_3,Z,90,ours,pymatching,si1000,50000,19843,15000,5865,33374,0.31
d3_at_q6_3/Z/r90,3,q6_3,Z,90,ours,pymatching_correlated,si1000,50000,18228,15000,5422,41621,0.88
d3_at_q6_3/Z/r90,3,q6_3,Z,90,ours,pymatching,rl,50000,19765,15000,5872,34686,0.3
d3_at_q6_3/Z/r90,3,q6_3,Z,90,ours,pymatching_correlated,rl,50000,17410,15000,5128,41071,0.86
d3_at_q6_3/Z/r90,3,q6_3,Z,90,google,correlated_matching,si1000,50000,17591,15000,5265,,
d3_at_q6_3/Z/r90,3,q6_3,Z,90,google,correlated_matching,rl,50000,16453,15000,4894,,
d3_at_q6_3/Z/r90,3,q6_3,Z,90,google,harmony,si1000,50000,16383,15000,4920,,
d3_at_q6_3/Z/r90,3,q6_3,Z,90,google,harmony,rl,50000,16132,15000,4824,,
d3_at_q6_3/Z/r90,3,q6_3,Z,90,google,libra,rl,50000,15874,15000,4771,,
d3_at_q6_11/Z/r90,3,q6_11,Z,90,ours,pymatching,si1000,50000,22869,15000,6910,29784,0.4
d3_at_q6_11/Z/r90,3,q6_11,Z,90,ours,pymatching_correlated,si1000,50000,22284,15000,6749,36747,1.16
d3_at_q6_11/Z/r90,3,q6_11,Z,90,ours,pymatching,rl,50000,22711,15000,6899,30827,0.39
d3_at_q6_11/Z/r90,3,q6_11,Z,90,ours,pymatching_correlated,rl,50000,21535,15000,6488,35923,1.1
d3_at_q6_11/Z/r90,3,q6_11,Z,90,google,correlated_matching,si1000,50000,21493,15000,6572,,
d3_at_q6_11/Z/r90,3,q6_11,Z,90,google,correlated_matching,rl,50000,21012,15000,6376,,
d3_at_q6_11/Z/r90,3,q6_11,Z,90,google,harmony,si1000,50000,21004,15000,6433,,
d3_at_q6_11/Z/r90,3,q6_11,Z,90,google,harmony,rl,50000,20881,15000,6373,,
d3_at_q6_11/Z/r90,3,q6_11,Z,90,google,libra,rl,50000,20836,15000,6393,,
d3_at_q6_11/X/r90,3,q6_11,X,90,ours,pymatching,si1000,50000,22754,15000,6879,30651,0.44
d3_at_q6_11/X/r90,3,q6_11,X,90,ours,pymatching_correlated,si1000,50000,22208,15000,6627,39579,1.29
d3_at_q6_11/X/r90,3,q6_11,X,90,ours,pymatching,rl,50000,22621,15000,6846,30477,0.44
d3_at_q6_11/X/r90,3,q6_11,X,90,ours,pymatching_correlated,rl,50000,22007,15000,6715,33453,1.28
d3_at_q6_11/X/r90,3,q6_11,X,90,google,correlated_matching,si1000,50000,21887,15000,6637,,
d3_at_q6_11/X/r90,3,q6_11,X,90,google,correlated_matching,rl,50000,21264,15000,6435,,
d3_at_q6_11/X/r90,3,q6_11,X,90,google,harmony,si1000,50000,21518,15000,6533,,
d3_at_q6_11/X/r90,3,q6_11,X,90,google,harmony,rl,50000,21315,15000,6450,,
d3_at_q6_11/X/r90,3,q6_11,X,90,google,libra,rl,50000,21130,15000,6403,,
d3_at_q8_5/X/r90,3,q8_5,X,90,ours,pymatching,si1000,50000,20776,15000,6223,34331,0.31
d3_at_q8_5/X/r90,3,q8_5,X,90,ours,pymatching_correlated,si1000,50000,19798,15000,5874,42703,0.87
d3_at_q8_5/X/r90,3,q8_5,X,90,ours,pymatching,rl,50000,20444,15000,6071,34292,0.28
d3_at_q8_5/X/r90,3,q8_5,X,90,ours,pymatching_correlated,rl,50000,18801,15000,5594,39033,0.81
d3_at_q8_5/X/r90,3,q8_5,X,90,google,correlated_matching,si1000,50000,19225,15000,5686,,
d3_at_q8_5/X/r90,3,q8_5,X,90,google,correlated_matching,rl,50000,18244,15000,5414,,
d3_at_q8_5/X/r90,3,q8_5,X,90,google,harmony,si1000,50000,18770,15000,5583,,
d3_at_q8_5/X/r90,3,q8_5,X,90,google,harmony,rl,50000,18117,15000,5386,,
d3_at_q8_5/X/r90,3,q8_5,X,90,google,libra,rl,50000,18064,15000,5382,,
d3_at_q8_5/Z/r90,3,q8_5,Z,90,ours,pymatching,si1000,50000,19579,15000,5847,33479,0.3
d3_at_q8_5/Z/r90,3,q8_5,Z,90,ours,pymatching_correlated,si1000,50000,18065,15000,5437,41465,0.88
d3_at_q8_5/Z/r90,3,q8_5,Z,90,ours,pymatching,rl,50000,19495,15000,5825,34464,0.29
d3_at_q8_5/Z/r90,3,q8_5,Z,90,ours,pymatching_correlated,rl,50000,17144,15000,5212,41823,0.85
d3_at_q8_5/Z/r90,3,q8_5,Z,90,google,correlated_matching,si1000,50000,17462,15000,5204,,
d3_at_q8_5/Z/r90,3,q8_5,Z,90,google,correlated_matching,rl,50000,17229,15000,5258,,
d3_at_q8_5/Z/r90,3,q8_5,Z,90,google,harmony,si1000,50000,16501,15000,4943,,
d3_at_q8_5/Z/r90,3,q8_5,Z,90,google,harmony,rl,50000,16698,15000,5075,,
d3_at_q8_5/Z/r90,3,q8_5,Z,90,google,libra,rl,50000,16377,15000,4899,,
d3_at_q6_7/X/r90,3,q6_7,X,90,ours,pymatching,si1000,50000,24631,15000,7301,27089,0.52
d3_at_q6_7/X/r90,3,q6_7,X,90,ours,pymatching_correlated,si1000,50000,24106,15000,7239,35854,1.51
d3_at_q6_7/X/r90,3,q6_7,X,90,ours,pymatching,rl,50000,24438,15000,7415,28420,0.47
d3_at_q6_7/X/r90,3,q6_7,X,90,ours,pymatching_correlated,rl,50000,23584,15000,7135,36604,1.36
d3_at_q6_7/X/r90,3,q6_7,X,90,google,correlated_matching,si1000,50000,24004,15000,7186,,
d3_at_q6_7/X/r90,3,q6_7,X,90,google,correlated_matching,rl,50000,23434,15000,6999,,
d3_at_q6_7/X/r90,3,q6_7,X,90,google,harmony,si1000,50000,23859,15000,7098,,
d3_at_q6_7/X/r90,3,q6_7,X,90,google,harmony,rl,50000,23220,15000,7026,,
d3_at_q6_7/X/r90,3,q6_7,X,90,google,libra,rl,50000,23194,15000,6974,,
d3_at_q6_7/Z/r90,3,q6_7,Z,90,ours,pymatching,si1000,50000,23897,15000,7181,28440,0.51
d3_at_q6_7/Z/r90,3,q6_7,Z,90,ours,pymatching_correlated,si1000,50000,23373,15000,7033,35206,1.48
d3_at_q6_7/Z/r90,3,q6_7,Z,90,ours,pymatching,rl,50000,23844,15000,7148,28823,0.43
d3_at_q6_7/Z/r90,3,q6_7,Z,90,ours,pymatching_correlated,rl,50000,22966,15000,6828,36187,1.28
d3_at_q6_7/Z/r90,3,q6_7,Z,90,google,correlated_matching,si1000,50000,23087,15000,6980,,
d3_at_q6_7/Z/r90,3,q6_7,Z,90,google,correlated_matching,rl,50000,22619,15000,6792,,
d3_at_q6_7/Z/r90,3,q6_7,Z,90,google,harmony,si1000,50000,22687,15000,6910,,
d3_at_q6_7/Z/r90,3,q6_7,Z,90,google,harmony,rl,50000,22337,15000,6718,,
d3_at_q6_7/Z/r90,3,q6_7,Z,90,google,libra,rl,50000,22111,15000,6579,,
d3_at_q8_9/X/r90,3,q8_9,X,90,ours,pymatching,si1000,50000,23761,15000,7051,29420,0.42
d3_at_q8_9/X/r90,3,q8_9,X,90,ours,pymatching_correlated,si1000,50000,23208,15000,7019,38079,1.19
d3_at_q8_9/X/r90,3,q8_9,X,90,ours,pymatching,rl,50000,23437,15000,6990,29717,0.39
d3_at_q8_9/X/r90,3,q8_9,X,90,ours,pymatching_correlated,rl,50000,22374,15000,6767,35722,1.12
d3_at_q8_9/X/r90,3,q8_9,X,90,google,correlated_matching,si1000,50000,22631,15000,6786,,
d3_at_q8_9/X/r90,3,q8_9,X,90,google,correlated_matching,rl,50000,22000,15000,6625,,
d3_at_q8_9/X/r90,3,q8_9,X,90,google,harmony,si1000,50000,22358,15000,6778,,
d3_at_q8_9/X/r90,3,q8_9,X,90,google,harmony,rl,50000,21805,15000,6575,,
d3_at_q8_9/X/r90,3,q8_9,X,90,google,libra,rl,50000,21599,15000,6490,,
d3_at_q8_9/Z/r90,3,q8_9,Z,90,ours,pymatching,si1000,50000,22884,15000,6912,29266,0.41
d3_at_q8_9/Z/r90,3,q8_9,Z,90,ours,pymatching_correlated,si1000,50000,21938,15000,6600,37472,1.19
d3_at_q8_9/Z/r90,3,q8_9,Z,90,ours,pymatching,rl,50000,22882,15000,6909,31652,0.41
d3_at_q8_9/Z/r90,3,q8_9,Z,90,ours,pymatching_correlated,rl,50000,21594,15000,6450,39662,1.18
d3_at_q8_9/Z/r90,3,q8_9,Z,90,google,correlated_matching,si1000,50000,21740,15000,6536,,
d3_at_q8_9/Z/r90,3,q8_9,Z,90,google,correlated_matching,rl,50000,21088,15000,6325,,
d3_at_q8_9/Z/r90,3,q8_9,Z,90,google,harmony,si1000,50000,21047,15000,6324,,
d3_at_q8_9/Z/r90,3,q8_9,Z,90,google,harmony,rl,50000,20913,15000,6309,,
d3_at_q8_9/Z/r90,3,q8_9,Z,90,google,libra,rl,50000,20798,15000,6202,,
d5_at_q4_7/X/r30,5,q4_7,X,30,ours,pymatching,si1000,50000,8206,15000,2476,43545,0.58
d5_at_q4_7/X/r30,5,q4_7,X,30,ours,pymatching_correlated,si1000,50000,5758,15000,1758,48203,1.54
d5_at_q4_7/X/r30,5,q4_7,X,30,ours,pymatching,rl,50000,7960,15000,2442,43663,0.58
d5_at_q4_7/X/r30,5,q4_7,X,30,ours,pymatching_correlated,rl,50000,5378,15000,1631,47329,1.51
d5_at_q4_7/X/r30,5,q4_7,X,30,google,correlated_matching,si1000,50000,5731,15000,1748,,
d5_at_q4_7/X/r30,5,q4_7,X,30,google,correlated_matching,rl,50000,5365,15000,1637,,
d5_at_q4_7/X/r30,5,q4_7,X,30,google,harmony,si1000,50000,5171,15000,1570,,
d5_at_q4_7/X/r30,5,q4_7,X,30,google,harmony,rl,50000,4832,15000,1473,,
d5_at_q4_7/X/r30,5,q4_7,X,30,google,libra,rl,50000,4674,15000,1441,,
d5_at_q4_7/Z/r30,5,q4_7,Z,30,ours,pymatching,si1000,50000,6588,15000,1989,44534,0.56
d5_at_q4_7/Z/r30,5,q4_7,Z,30,ours,pymatching_correlated,si1000,50000,4509,15000,1354,48495,1.52
d5_at_q4_7/Z/r30,5,q4_7,Z,30,ours,pymatching,rl,50000,6320,15000,1900,44818,0.57
d5_at_q4_7/Z/r30,5,q4_7,Z,30,ours,pymatching_correlated,rl,50000,4194,15000,1269,48158,1.51
d5_at_q4_7/Z/r30,5,q4_7,Z,30,google,correlated_matching,si1000,50000,4542,15000,1379,,
d5_at_q4_7/Z/r30,5,q4_7,Z,30,google,correlated_matching,rl,50000,4030,15000,1234,,
d5_at_q4_7/Z/r30,5,q4_7,Z,30,google,harmony,si1000,50000,3896,15000,1187,,
d5_at_q4_7/Z/r30,5,q4_7,Z,30,google,harmony,rl,50000,3729,15000,1168,,
d5_at_q4_7/Z/r30,5,q4_7,Z,30,google,libra,rl,50000,3568,15000,1121,,
d5_at_q6_5/X/r30,5,q6_5,X,30,ours,pymatching,si1000,50000,9132,15000,2725,42585,0.62
d5_at_q6_5/X/r30,5,q6_5,X,30,ours,pymatching_correlated,si1000,50000,6132,15000,1836,48091,1.66
d5_at_q6_5/X/r30,5,q6_5,X,30,ours,pymatching,rl,50000,8546,15000,2545,42982,0.62
d5_at_q6_5/X/r30,5,q6_5,X,30,ours,pymatching_correlated,rl,50000,5933,15000,1753,46669,1.64
d5_at_q6_5/X/r30,5,q6_5,X,30,google,correlated_matching,si1000,50000,6073,15000,1826,,
d5_at_q6_5/X/r30,5,q6_5,X,30,google,correlated_matching,rl,50000,5724,15000,1703,,
d5_at_q6_5/X/r30,5,q6_5,X,30,google,harmony,si1000,50000,5487,15000,1632,,
d5_at_q6_5/X/r30,5,q6_5,X,30,google,harmony,rl,50000,5199,15000,1527,,
d5_at_q6_5/X/r30,5,q6_5,X,30,google,libra,rl,50000,5033,15000,1511,,
d5_at_q6_5/Z/r30,5,q6_5,Z,30,ours,pymatching,si1000,50000,8193,15000,2385,43334,0.63
d5_at_q6_5/Z/r30,5,q6_5,Z,30,ours,pymatching_correlated,si1000,50000,5904,15000,1763,48073,1.66
d5_at_q6_5/Z/r30,5,q6_5,Z,30,ours,pymatching,rl,50000,8302,15000,2431,43309,0.63
d5_at_q6_5/Z/r30,5,q6_5,Z,30,ours,pymatching_correlated,rl,50000,5757,15000,1753,47382,1.67
d5_at_q6_5/Z/r30,5,q6_5,Z,30,google,correlated_matching,si1000,50000,5783,15000,1717,,
d5_at_q6_5/Z/r30,5,q6_5,Z,30,google,correlated_matching,rl,50000,5303,15000,1604,,
